"date","CILeft","CIRight","Pred","Poll","PollDiff"
"2020-03-03",0.562162678356245,0.241454329045782,0.401808503701013,NA,NA
"2020-03-04",0.559861264859866,0.241935543544726,0.400898404202296,NA,NA
"2020-03-05",0.558216993400227,0.242156742244803,0.400186867822515,NA,NA
"2020-03-06",0.556773333542391,0.242164675013462,0.399469004277927,NA,NA
"2020-03-07",0.558543907871963,0.242445979567758,0.400494943719861,NA,NA
"2020-03-08",0.559984649566705,0.243099291535538,0.401541970551122,NA,NA
"2020-03-09",0.561413004258939,0.243582018463091,0.402497511361015,NA,NA
"2020-03-10",0.562580665464597,0.244268809917625,0.403424737691111,NA,NA
"2020-03-11",0.564293905355441,0.244528167545336,0.404411036450388,NA,NA
"2020-03-12",0.565149278461826,0.245404763178438,0.405277020820132,NA,NA
"2020-03-13",0.565415043516588,0.24733511069546,0.406375077106024,NA,NA
"2020-03-14",0.566572710957668,0.248019279836228,0.407295995396948,NA,NA
"2020-03-15",0.566357802678999,0.250171757104817,0.408264779891908,NA,NA
"2020-03-16",0.5659153584336,0.252434903066243,0.409175130749921,NA,NA
"2020-03-17",0.565399797431874,0.254807712478233,0.410103754955054,NA,NA
"2020-03-18",0.565045644805431,0.257146836783318,0.411096240794374,NA,NA
"2020-03-19",0.565157477253132,0.256595255408908,0.41087636633102,NA,NA
"2020-03-20",0.564710843014238,0.256631715926477,0.410671279470358,NA,NA
"2020-03-21",0.564668328053987,0.256001046219823,0.410334687136905,NA,NA
"2020-03-22",0.563512850643304,0.256695688808078,0.410104269725691,NA,NA
"2020-03-23",0.562581319746838,0.256974157365814,0.409777738556326,NA,NA
"2020-03-24",0.562366100229932,0.256830265644051,0.409598182936992,NA,NA
"2020-03-25",0.5611507875763,0.257728455561321,0.409439621568811,NA,NA
"2020-03-26",0.559763711011165,0.25797074542335,0.408867228217258,NA,NA
"2020-03-27",0.557580844727611,0.258907568341385,0.408244206534498,NA,NA
"2020-03-28",0.555762178433997,0.259351920912187,0.407557049673092,NA,NA
"2020-03-29",0.55295148815038,0.260600242781919,0.406775865466149,NA,NA
"2020-03-30",0.550742444772515,0.261255040401541,0.405998742587028,NA,NA
"2020-03-31",0.548241023040953,0.262372380298915,0.405306701669934,NA,NA
"2020-04-01",0.54977653831591,0.263606710629835,0.406691624472873,NA,NA
"2020-04-02",0.550866772497541,0.264512231343896,0.407689501920718,NA,NA
"2020-04-03",0.551797523502617,0.265598473767453,0.408697998635035,NA,NA
"2020-04-04",0.552173436795958,0.267292066670787,0.409732751733373,NA,NA
"2020-04-05",0.551954760789442,0.269531003389102,0.410742882089272,NA,NA
"2020-04-06",0.551381087703941,0.272046850805297,0.411713969254619,NA,NA
"2020-04-07",0.557088314546142,0.278710508721001,0.417899411633571,NA,NA
"2020-04-08",0.557700866543589,0.279364532467391,0.41853269950549,NA,NA
"2020-04-09",0.558214887952181,0.279841984857904,0.419028436405042,NA,NA
"2020-04-10",0.557739290327208,0.281311734206548,0.419525512266878,NA,NA
"2020-04-11",0.557866611097416,0.282748180510372,0.420307395803894,NA,NA
"2020-04-12",0.557620056944631,0.283249430097321,0.420434743520976,NA,NA
"2020-04-13",0.556650459841891,0.28484297662613,0.42074671823401,NA,NA
"2020-04-14",0.555659597141722,0.285990730728842,0.420825163935282,NA,NA
"2020-04-15",0.557578426529693,0.289138849476594,0.423358638003144,NA,NA
"2020-04-16",0.55752174871562,0.288792809211576,0.423157278963598,NA,NA
"2020-04-17",0.556380199316259,0.289420791189488,0.422900495252874,NA,NA
"2020-04-18",0.557740914902702,0.290188483192117,0.42396469904741,NA,NA
"2020-04-19",0.559631842962019,0.290934700384879,0.425283271673449,NA,NA
"2020-04-20",0.560727150685766,0.292687326477527,0.426707238581646,NA,NA
"2020-04-21",0.561613762831629,0.29427369668363,0.42794372975763,NA,NA
"2020-04-22",0.561786523934914,0.296860865963417,0.429323694949166,NA,NA
"2020-04-23",0.561689383997136,0.299502534183422,0.430595959090279,NA,NA
"2020-04-24",0.560226986738567,0.30048813843296,0.430357562585763,NA,NA
"2020-04-25",0.557574952833748,0.299107528925207,0.428341240879478,NA,NA
"2020-04-26",0.554870251312447,0.29784860543473,0.426359428373588,NA,NA
"2020-04-27",0.555336707464822,0.297205420831823,0.426271064148322,NA,NA
"2020-04-28",0.555046172866829,0.297100622982596,0.426073397924712,NA,NA
"2020-04-29",0.554213116539927,0.298188488275042,0.426200802407485,NA,NA
"2020-04-30",0.553606384348635,0.299002750487501,0.426304567418068,NA,NA
"2020-05-01",0.552620738719044,0.300458987085786,0.426539862902416,NA,NA
"2020-05-02",0.551136638619017,0.302244762423097,0.426690700521057,NA,NA
"2020-05-03",0.548414335701414,0.302266484981723,0.425340410341568,NA,NA
"2020-05-04",0.546367282294761,0.301334740596747,0.423851011445754,NA,NA
"2020-05-05",0.543098923416048,0.30190660739307,0.422502765404559,NA,NA
"2020-05-06",0.544333376074763,0.303437356940197,0.42388536650748,NA,NA
"2020-05-07",0.544293629050644,0.305972297853292,0.425132963451968,NA,NA
"2020-05-08",0.542034444541333,0.305497934153845,0.423766189347589,NA,NA
"2020-05-09",0.539302570978882,0.30576853534482,0.422535553161851,NA,NA
"2020-05-10",0.536099022663404,0.306307513772005,0.421203268217705,NA,NA
"2020-05-11",0.530636194843764,0.302969167787348,0.416802681315556,NA,NA
"2020-05-12",0.537091003407569,0.311700569518951,0.42439578646326,NA,NA
"2020-05-13",0.533143248522242,0.306436713462124,0.419789980992183,NA,NA
