"date","CILeft","CIRight","Pred","Poll","PollDiff"
"2020-03-03",0.56857917537446,0.490990009900342,0.529784592637401,0.532608695652174,6
"2020-03-04",0.5737162514056,0.483096393895958,0.528406322650779,NA,NA
"2020-03-05",0.577135551092191,0.47724403034653,0.52718979071936,NA,NA
"2020-03-06",0.579694393593738,0.471959060919349,0.525826727256544,NA,NA
"2020-03-07",0.58532257130125,0.467729674052306,0.526526122676778,NA,NA
"2020-03-08",0.590071924560653,0.464322933873165,0.527197429216909,NA,NA
"2020-03-09",0.59423646849017,0.461568349279582,0.527902408884876,NA,NA
"2020-03-10",0.597207723782171,0.460184256712382,0.528695990247277,NA,NA
"2020-03-11",0.599929777213264,0.458743548030165,0.529336662621714,NA,NA
"2020-03-12",0.601708725737894,0.458208410496124,0.529958568117009,NA,NA
"2020-03-13",0.603110962241894,0.458357375621712,0.530734168931803,NA,NA
"2020-03-14",0.604016481276789,0.458752112620979,0.531384296948884,NA,NA
"2020-03-15",0.604623203355808,0.459354809603198,0.531989006479503,NA,NA
"2020-03-16",0.604144280983032,0.461153322707547,0.53264880184529,NA,NA
"2020-03-17",0.6043226685293,0.4624987654035,0.5334107169664,NA,NA
"2020-03-18",0.602786818910434,0.465396073820791,0.534091446365612,NA,NA
"2020-03-19",0.603720068462755,0.463059293971483,0.533389681217119,NA,NA
"2020-03-20",0.604098039120506,0.461276721276107,0.532687380198306,NA,NA
"2020-03-21",0.604015985124411,0.460134043411738,0.532075014268075,NA,NA
"2020-03-22",0.603606207382302,0.459577995432905,0.531592101407603,NA,NA
"2020-03-23",0.602251992321896,0.459601672596323,0.53092683245911,NA,NA
"2020-03-24",0.600218783312139,0.460372337624493,0.530295560468316,NA,NA
"2020-03-25",0.598536695925682,0.460849652889103,0.529693174407393,NA,NA
"2020-03-26",0.597085819736572,0.460127140486774,0.528606480111673,NA,NA
"2020-03-27",0.59525106585757,0.459881370394644,0.527566218126107,NA,NA
"2020-03-28",0.592440747732411,0.460622980184695,0.526531863958553,NA,NA
"2020-03-29",0.58889774086687,0.461990429281452,0.525444085074161,NA,NA
"2020-03-30",0.584602426437127,0.464041519748896,0.524321973093012,NA,NA
"2020-03-31",0.578791821443484,0.467835097963476,0.52331345970348,NA,NA
"2020-04-01",0.580269704347399,0.468609882897374,0.524439793622386,NA,NA
"2020-04-02",0.581189736456461,0.469591951347387,0.525390843901924,NA,NA
"2020-04-03",0.580325497967036,0.472000270064149,0.526162884015593,NA,NA
"2020-04-04",0.578114301091402,0.475307769820905,0.526711035456153,NA,NA
"2020-04-05",0.575002908840855,0.479966030615186,0.52748446972802,NA,NA
"2020-04-06",0.568524075024949,0.487930929048951,0.52822750203695,NA,NA
"2020-04-07",0.567605506752625,0.501577552742756,0.534591529747691,0.547368421052632,9
"2020-04-08",0.573070228567294,0.493777528027832,0.533423878297563,NA,NA
"2020-04-09",0.575097857998185,0.489353399138218,0.532225628568202,NA,NA
"2020-04-10",0.574050720309357,0.488272407527471,0.531161563918414,NA,NA
"2020-04-11",0.573571116620795,0.486571106972232,0.530071111796513,NA,NA
"2020-04-12",0.571469044847306,0.485444297605907,0.528456671226607,NA,NA
"2020-04-13",0.56686608932543,0.486920575440199,0.526893332382814,NA,NA
"2020-04-14",0.559432819475058,0.491277159062662,0.52535498926886,0.505376344086022,1
"2020-04-15",0.568170622198227,0.488035987359647,0.528103304778937,NA,NA
"2020-04-16",0.573377769065752,0.482610987227657,0.527994378146704,NA,NA
"2020-04-17",0.576007617618802,0.479648164250797,0.5278278909348,NA,NA
"2020-04-18",0.580543990288097,0.477249187680414,0.528896588984256,NA,NA
"2020-04-19",0.585906326063283,0.474735780235775,0.530321053149529,NA,NA
"2020-04-20",0.588828066147545,0.474831768845903,0.531829917496724,NA,NA
"2020-04-21",0.590122704596989,0.476490884805522,0.533306794701256,NA,NA
"2020-04-22",0.590311386810281,0.478898988356715,0.534605187583498,NA,NA
"2020-04-23",0.589755865346443,0.482238589964007,0.535997227655225,NA,NA
"2020-04-24",0.589009876126056,0.482619362361267,0.535814619243662,NA,NA
"2020-04-25",0.588354502153109,0.479144462726218,0.533749482439664,NA,NA
"2020-04-26",0.587056762874016,0.476663275346101,0.531860019110058,NA,NA
"2020-04-27",0.588797433439755,0.474745890323532,0.531771661881644,NA,NA
"2020-04-28",0.58946482450444,0.473903147369665,0.531683985937052,NA,NA
"2020-04-29",0.58953335445877,0.474556864467717,0.532045109463244,NA,NA
"2020-04-30",0.588983654463221,0.475310109410647,0.532146881936934,NA,NA
"2020-05-01",0.588130605613425,0.476740841305766,0.532435723459596,NA,NA
"2020-05-02",0.586163962347815,0.479521272477081,0.532842617412448,NA,NA
"2020-05-03",0.581340377138785,0.48177488332959,0.531557630234187,NA,NA
"2020-05-04",0.579594285717482,0.48070327992376,0.530148782820621,NA,NA
"2020-05-05",0.575031885048645,0.482531172480716,0.52878152876468,NA,NA
"2020-05-06",0.576377579000461,0.483933695515693,0.530155637258077,NA,NA
"2020-05-07",0.575108921246068,0.487967890123447,0.531538405684757,NA,NA
"2020-05-08",0.57182944175604,0.488800124931974,0.530314783344007,NA,NA
"2020-05-09",0.565748135772677,0.492466121812918,0.529107128792798,NA,NA
"2020-05-10",0.55773778831435,0.498133012097079,0.527935400205715,0.537634408602151,7
"2020-05-11",0.552859813630625,0.491713296775421,0.522286555203023,NA,NA
"2020-05-12",0.555386193228178,0.503272453407635,0.529329323317906,0.523255813953488,4
"2020-05-13",0.559350774103387,0.489388792855593,0.52436978347949,NA,NA
"2020-05-14",0.557780480741774,0.480917625977526,0.51934905335965,NA,NA
"2020-05-15",0.552385344064383,0.476324545048544,0.514354944556463,NA,NA
"2020-05-16",0.549647359260136,0.470063366924483,0.50985536309231,NA,NA
"2020-05-17",0.545915701853287,0.469283599778087,0.507599650815687,NA,NA
"2020-05-18",0.545116678871421,0.464683500205613,0.504900089538517,NA,NA
"2020-05-19",0.539102969885467,0.460412967049237,0.499757968467352,NA,NA
"2020-05-20",0.537116571774575,0.463765061412302,0.500440816593439,0.510869565217391,2
"2020-05-21",0.538991421372852,0.456947693653866,0.497969557513359,NA,NA
"2020-05-22",0.544989514178832,0.455926971025681,0.500458242602257,NA,NA
"2020-05-23",0.548489059407211,0.457955149243072,0.503222104325141,NA,NA
"2020-05-24",0.550722276340056,0.461159728497811,0.505941002418933,NA,NA
"2020-05-25",0.553067978678156,0.45956518797256,0.506316583325358,NA,NA
"2020-05-26",0.553370561086834,0.460056703685105,0.506713632385969,NA,NA
"2020-05-27",0.548097229475885,0.457076991880277,0.502587110678081,NA,NA
"2020-05-28",0.54717614612331,0.45646931652059,0.50182273132195,NA,NA
"2020-05-29",0.543355694460484,0.458367855508377,0.500861774984431,NA,NA
"2020-05-30",0.536715525145228,0.463475962588895,0.500095743867061,0.49438202247191,-1
"2020-05-31",0.553343320312075,0.468713837626355,0.511028578969215,NA,NA
"2020-06-01",0.566151759701321,0.477863935146099,0.52200784742371,NA,NA
"2020-06-02",0.576235796014809,0.485699601650946,0.530967698832877,NA,NA
"2020-06-03",0.580394330336813,0.487207496505377,0.533800913421095,NA,NA
"2020-06-04",0.583351920002355,0.483757611175865,0.53355476558911,NA,NA
"2020-06-05",0.584704982605745,0.481929118571628,0.533317050588686,NA,NA
"2020-06-06",0.584821385916154,0.481371776162376,0.533096581039265,NA,NA
"2020-06-07",0.583278020763299,0.48231921133335,0.532798616048325,NA,NA
"2020-06-08",0.579758097737343,0.485467804259538,0.532612950998441,NA,NA
"2020-06-09",0.576008532496733,0.490271585047937,0.533140058772335,NA,NA
"2020-06-10",0.567907101862166,0.489492423540052,0.528699762701109,NA,NA
"2020-06-11",0.56382128978574,0.483043871317172,0.523432580551456,NA,NA
"2020-06-12",0.556268126575543,0.479927605621851,0.518097866098697,NA,NA
"2020-06-13",0.544206908518429,0.481649807378819,0.512928357948624,0.50561797752809,1
"2020-06-14",0.55499208857204,0.491407418289134,0.523199753430587,NA,NA
"2020-06-15",0.5559479958892,0.499782467516051,0.527865231702626,0.524390243902439,4
"2020-06-16",0.555750179918373,0.487913473881359,0.521831826899866,NA,NA
"2020-06-17",0.554133493911882,0.480149297074861,0.517141395493371,NA,NA
"2020-06-18",0.570843550978443,0.492389636393668,0.531616593686055,NA,NA
"2020-06-19",0.571048426033983,0.492796850173154,0.531922638103569,NA,NA
"2020-06-20",0.570591498598935,0.486790508970671,0.528691003784803,NA,NA
"2020-06-21",0.568074953265726,0.477537800473317,0.522806376869522,NA,NA
"2020-06-22",0.56349866021344,0.471138364235649,0.517318512224545,NA,NA
"2020-06-23",0.557063724916106,0.466328266046101,0.511695995481103,NA,NA
"2020-06-24",0.54785891047881,0.464246815246779,0.506052862862795,NA,NA
"2020-06-25",0.55162652911404,0.470218336799416,0.510922432956728,NA,NA
"2020-06-26",0.552652986120848,0.478620583688676,0.515636784904762,NA,NA
"2020-06-27",0.548810358685205,0.491796386417594,0.520303372551399,0.536842105263158,7
"2020-06-28",0.544840727869775,0.48728566801136,0.516063197940567,0.510869565217391,2
