"date","CILeft","CIRight","Pred","Poll","PollDiff"
"2020-03-03",0.523764466304356,0.315155265184509,0.419459865744432,NA,NA
"2020-03-04",0.520311557114412,0.316649061899776,0.418480309507094,NA,NA
"2020-03-05",0.517963077490726,0.317373308286202,0.417668192888464,NA,NA
"2020-03-06",0.515515706923965,0.318495597618657,0.417005652271311,NA,NA
"2020-03-07",0.517711835216757,0.318188731165704,0.417950283191231,NA,NA
"2020-03-08",0.518401458197272,0.319296600261994,0.418849029229633,NA,NA
"2020-03-09",0.519470144853139,0.320051753465104,0.419760949159122,NA,NA
"2020-03-10",0.520542941450878,0.321139125012793,0.420841033231835,NA,NA
"2020-03-11",0.522292049735168,0.321311104319466,0.421801577027317,NA,NA
"2020-03-12",0.522971144601799,0.322744123185975,0.422857633893887,NA,NA
"2020-03-13",0.523465787799053,0.324328651427275,0.423897219613164,NA,NA
"2020-03-14",0.523164537301266,0.326856949533523,0.425010743417395,NA,NA
"2020-03-15",0.522613973826497,0.329305492748313,0.425959733287405,NA,NA
"2020-03-16",0.522724484027861,0.331230235217733,0.426977359622797,NA,NA
"2020-03-17",0.52105385917574,0.334700351822267,0.427877105499004,NA,NA
"2020-03-18",0.519472513578219,0.338064164806679,0.428768339192449,NA,NA
"2020-03-19",0.519286473494913,0.337467738630406,0.428377106062659,NA,NA
"2020-03-20",0.518561329697946,0.337712175522758,0.428136752610352,NA,NA
"2020-03-21",0.517542287085586,0.338621317686956,0.428081802386271,NA,NA
"2020-03-22",0.515782577876954,0.339822046132817,0.427802312004886,NA,NA
"2020-03-23",0.513944576361662,0.341366822291788,0.427655699326725,NA,NA
"2020-03-24",0.511795491004334,0.343109423821323,0.427452457412829,NA,NA
"2020-03-25",0.509671260819655,0.344563554839701,0.427117407829678,NA,NA
"2020-03-26",0.507557051190902,0.345081733833693,0.426319392512298,NA,NA
"2020-03-27",0.504884329869786,0.346290908854964,0.425587619362375,NA,NA
"2020-03-28",0.501394261825331,0.348297671187613,0.424845966506472,NA,NA
"2020-03-29",0.498314177528645,0.35005064963269,0.424182413580667,NA,NA
"2020-03-30",0.494393079401423,0.352254000665146,0.423323540033285,NA,NA
"2020-03-31",0.489535488886651,0.35596070248964,0.422748095688146,NA,NA
"2020-04-01",0.489661244763945,0.358300460739052,0.423980852751498,NA,NA
"2020-04-02",0.4889859920037,0.361040179993178,0.425013085998439,NA,NA
"2020-04-03",0.488513500806366,0.363684629413871,0.426099065110119,NA,NA
"2020-04-04",0.487047460253376,0.367478664643942,0.427263062448659,NA,NA
"2020-04-05",0.484649833753122,0.372163763879482,0.428406798816302,NA,NA
"2020-04-06",0.479169697313626,0.379473306883117,0.429321502098371,NA,NA
"2020-04-07",0.479054502183005,0.392664192942511,0.435859347562758,0.436781609195402,-11
"2020-04-08",0.486290251226425,0.386583579551977,0.436436915389201,NA,NA
"2020-04-09",0.490462289586467,0.383185550581195,0.436823920083831,NA,NA
"2020-04-10",0.492872394506915,0.381877390523991,0.437374892515453,NA,NA
"2020-04-11",0.496335294722671,0.380008915265599,0.438172104994135,NA,NA
"2020-04-12",0.498131851622429,0.378561698844471,0.43834677523345,NA,NA
"2020-04-13",0.498215726986168,0.378883019360347,0.438549373173257,NA,NA
"2020-04-14",0.497563816339788,0.379872055518241,0.438717935929014,NA,NA
"2020-04-15",0.502338928154287,0.379878776013144,0.441108852083716,NA,NA
"2020-04-16",0.505275072759721,0.376480305503011,0.440877689131366,NA,NA
"2020-04-17",0.506046288730338,0.375012632443495,0.440529460586916,NA,NA
"2020-04-18",0.508816624618258,0.374394490402347,0.441605557510303,NA,NA
"2020-04-19",0.512737278293777,0.373237758677444,0.44298751848561,NA,NA
"2020-04-20",0.515481909930172,0.372755056975923,0.444118483453047,NA,NA
"2020-04-21",0.517847373659352,0.372829811775187,0.445338592717269,NA,NA
"2020-04-22",0.518507031246588,0.374826463735743,0.446666747491165,NA,NA
"2020-04-23",0.518191969556015,0.377732555499909,0.447962262527962,NA,NA
"2020-04-24",0.517602091127514,0.377874515087329,0.447738303107422,NA,NA
"2020-04-25",0.516509900133056,0.374975317284512,0.445742608708784,NA,NA
"2020-04-26",0.514684746238745,0.372623813437793,0.443654279838269,NA,NA
"2020-04-27",0.516547724398125,0.370578463486877,0.443563093942501,NA,NA
"2020-04-28",0.517076368990563,0.369985371049519,0.443530870020041,NA,NA
"2020-04-29",0.518188060304456,0.369263475049667,0.443725767677061,NA,NA
"2020-04-30",0.518150376228,0.369582111624518,0.443866243926259,NA,NA
"2020-05-01",0.517551342259131,0.37060615520098,0.444078748730055,NA,NA
"2020-05-02",0.51606132415517,0.372417183022309,0.444239253588739,NA,NA
"2020-05-03",0.513076201295448,0.372785162285127,0.442930681790287,NA,NA
"2020-05-04",0.511741912068676,0.371102558594461,0.441422235331569,NA,NA
"2020-05-05",0.509039923859835,0.370633623326203,0.439836773593019,NA,NA
"2020-05-06",0.512493429640922,0.369745071221516,0.441119250431219,NA,NA
"2020-05-07",0.513246996632236,0.371382425205811,0.442314710919024,NA,NA
"2020-05-08",0.512181156621131,0.369772663388792,0.440976910004961,NA,NA
"2020-05-09",0.509584545652856,0.369649627911212,0.439617086782034,NA,NA
"2020-05-10",0.50639463512566,0.370218294107794,0.438306464616727,NA,NA
"2020-05-11",0.500841466770782,0.366388414113069,0.433614940441925,NA,NA
"2020-05-12",0.506325720619578,0.376279218415707,0.441302469517642,NA,NA
"2020-05-13",0.503349606716214,0.369635351891713,0.436492479303964,NA,NA
